Date,Open,High,Low,Close,Volume,Change
2019-04-26,20264,20331,20071,20156,220458,-0.013073495568721505
2019-04-29,20187,20456,20168,20456,74346,0.014883905536812847
2019-04-30,20428,20524,20169,20466,112199,0.000488854125928917
2019-05-02,20359,20725,20359,20632,94164,0.008111013388058197
2019-05-03,20624,20639,20441,20499,27237,-0.006446297014346625
2019-05-07,20255,20264,20073,20269,125832,-0.011220059515098302
2019-05-08,19999,20262,19944,20171,23087,-0.004834969658098598
2019-05-09,20072,20100,19268,19278,83995,-0.044271478855783086
2019-05-10,19345,19474,18947,19221,91472,-0.0029567382508558504
2019-05-13,19026,19204,18878,18915,117587,-0.01592008740440143
2019-05-14,18743,19109,18632,19016,22751,0.005339677504625939
2019-05-15,19022,19278,18985,19240,75648,0.011779554059739183
2019-05-16,19185,19185,18699,18786,73451,-0.023596673596673612
2019-05-17,18940,18989,18584,18637,72899,-0.007931438305120886
2019-05-20,18712,18807,18456,18514,37825,-0.0065997746418414716
2019-05-21,18506,19016,18506,18800,54830,0.015447769255698462
2019-05-22,18873,18873,18563,18810,26483,0.0005319148936169249
2019-05-23,18752,18789,18621,18740,15392,-0.0037214247740563478
2019-05-24,18692,18722,18544,18606,25888,-0.0071504802561366265
2019-05-27,18632,18805,18559,18676,14127,0.003762227238525151
2019-05-28,18591,18765,18539,18577,25142,-0.00530092096808743
2019-05-29,18453,18458,18248,18363,21205,-0.011519621036765848
2019-05-30,18440,18685,18440,18637,59427,0.014921309154277695
2019-05-31,18640,18832,18540,18726,129755,0.0047754466920642
2019-06-03,18640,19187,18601,19169,587886,0.02365694755954295
2019-06-04,19027,19047,18927,18955,56449,-0.01116385831290101
2019-06-05,19199,19256,18823,18901,22510,-0.0028488525455024893
2019-06-07,18877,19108,18822,19040,80725,0.007354108248240898
2019-06-10,19196,19311,19009,19316,24227,0.01449579831932768
2019-06-11,19309,19683,19309,19665,53558,0.01806792296541726
2019-06-12,19610,19610,19340,19373,119288,-0.014848715992880734
2019-06-13,19327,19327,19053,19226,41916,-0.007587880039229833
2019-06-14,19069,19151,19045,19103,42866,-0.0063975866014771565
2019-06-17,19113,19228,19059,19113,9804,0.0005234779877505424
2019-06-18,19128,19239,19101,19169,165848,0.0029299429707529967
2019-06-19,19458,19542,19348,19517,81316,0.018154311649016597
2019-06-20,19582,19683,19481,19660,61529,0.007326945739611679
2019-06-21,19584,19594,19426,19503,33936,-0.007985757884028444
2019-06-24,19517,19594,19449,19521,76586,0.0009229349330872605
2019-06-25,19515,19601,19380,19427,17434,-0.004815327083653509
2019-06-26,19498,19619,19473,19566,62436,0.007154990477171053
2019-06-27,19689,20014,19653,19950,124580,0.019625881631401443
2019-06-28,19992,20031,19766,19915,10294,-0.0017543859649122862
2019-07-01,20040,20049,19776,19871,147872,-0.002209389907105175
2019-07-02,19734,19904,19648,19843,63905,-0.0014090886216093779
2019-07-03,19748,19858,19440,19531,109499,-0.015723428916998405
2019-07-04,19561,19825,19561,19833,70883,0.015462597921253485
2019-07-05,19820,19820,19488,19561,55149,-0.013714516210356464
2019-07-08,19232,19232,18950,19108,282870,-0.02315832523899597
2019-07-09,19200,19232,19011,19103,14201,-0.0002616705045007661
2019-07-10,19268,19504,19258,19378,321525,0.014395644663141915
2019-07-11,19569,19666,19491,19627,33540,0.012849623284136635
2019-07-12,19616,19772,19573,19685,65132,0.0029551128547409267
2019-07-15,19676,19847,19585,19847,29132,0.008229616459232814
2019-07-16,19823,19964,19777,19936,15117,0.004484304932735439
2019-07-17,19818,19818,19678,19734,25203,-0.010132423756019304
2019-07-18,19757,19781,19616,19699,18737,-0.0017735887301104647
2019-07-19,19826,20053,19826,20008,48055,0.015686075435301206
2019-07-22,19955,20152,19955,20132,57111,0.006197520991603422
2019-07-23,20200,20377,20127,20176,359336,0.0021855752036559206
2019-07-24,20134,20350,19914,19979,218108,-0.009764076130055477
2019-07-25,20035,20069,19712,19866,27742,-0.005655938735672494
2019-07-26,19760,19919,19706,19900,6761,0.0017114668277458112
2019-07-29,19818,19818,19435,19498,68776,-0.020201005025125673
2019-07-30,19602,19752,19555,19719,15744,0.011334495845727766
2019-07-31,19709,19709,19220,19485,30721,-0.01186672752167961
2019-08-01,19277,19551,19267,19498,79326,0.0006671798819604113
2019-08-02,19127,19364,19101,19268,339518,-0.011796081649399937
2019-08-05,19203,19203,18794,18800,38897,-0.02428897654141582
2019-08-06,18321,18680,18229,18314,48114,-0.02585106382978719
2019-08-07,18531,18550,18238,18363,22366,0.002675548760511015
2019-08-08,18447,18529,18266,18306,271401,-0.0031040679627512002
2019-08-09,18461,18659,18401,18611,136154,0.016661203976838124
2019-08-12,18660,18838,18628,18795,16021,0.009886626188813086
2019-08-13,18655,18712,18581,18592,66754,-0.010800744878957214
2019-08-14,19049,19155,18957,19054,397484,0.02484939759036142
2019-08-16,18930,18930,18763,18915,503137,-0.00729505615618764
2019-08-19,19166,19166,18828,18906,46558,-0.0004758128469468659
2019-08-20,18958,19136,18888,19073,42043,0.008833174653549047
2019-08-21,19026,19122,18974,18998,13370,-0.003932260263199261
2019-08-22,19002,19002,18671,18676,50220,-0.016949152542372836
2019-08-23,18626,18822,18601,18750,14560,0.003962304562004748
2019-08-26,18408,18460,18305,18401,77755,-0.01861333333333337
2019-08-27,18525,18683,18475,18534,28645,0.007227868050649455
2019-08-28,18697,18771,18586,18721,26622,0.010089565123556632
2019-08-29,18751,18751,18474,18587,24089,-0.007157737300357847
2019-08-30,18763,19109,18763,19098,8785,0.027492333351267106
2019-09-02,18964,19060,18810,18988,15734,-0.005759765420462859
2019-09-03,18978,19036,18858,18978,63709,-0.0005266484095217683
2019-09-04,18928,19268,18928,19268,209958,0.015280851512277316
2019-09-05,19434,19727,19416,19655,158671,0.020085115216939897
2019-09-06,19802,19842,19597,19640,162664,-0.0007631645891630345
2019-09-09,19752,19808,19621,19734,16605,0.004786150712831061
2019-09-10,19785,19785,19525,19665,65494,-0.0034965034965035446
2019-09-11,19799,19799,19535,19660,19514,-0.0002542588354945696
2019-09-16,19637,19637,19387,19512,26343,-0.007527975584944002
2019-09-17,19533,19658,19523,19546,16767,0.0017425174251741726
2019-09-18,19505,19741,19505,19694,29487,0.007571881714928841
2019-09-19,19797,20029,19797,19969,147419,0.013963643749365318
2019-09-20,19960,20072,19922,20051,16685,0.004106364865541501
2019-09-23,20014,20091,19965,20080,19382,0.0014463119046430606
2019-09-24,20058,20227,19971,20230,104797,0.007470119521912455
2019-09-25,20040,20040,19707,19729,22997,-0.0247652001977261
2019-09-26,19870,19991,19787,19852,14264,0.006234477165593777
2019-09-27,19652,19739,19542,19637,40053,-0.010830143058633945
2019-09-30,19539,19821,19456,19789,31278,0.007740489891531199
2019-10-01,19822,19958,19780,19871,19897,0.00414371620597298
2019-10-02,19755,19755,19405,19407,53668,-0.023350611443812563
2019-10-04,19404,19700,19384,19461,293486,0.0027825011593753946
2019-10-07,19628,19694,19431,19590,25379,0.0066286418991829965
2019-10-08,19615,19881,19581,19862,433145,0.013884635017866298
2019-10-10,19670,19929,19486,19866,25833,0.0002013895881582961
2019-10-11,20038,20043,19859,19974,175391,0.0054364240410751385
2019-10-14,20206,20296,20043,20061,29271,0.0043556623610694345
2019-10-15,19990,20062,19922,19974,33093,-0.004336772842829406
