,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
78,029780,KR7029780004,삼성카드,KOSPI,,43800,2,-450,-1.02,44150,44500,43700,46956,2060115000,5074619425800,115858891,STK
79,241560,KR7241560002,두산밥캣,KOSPI,,51600,1,1600,3.2,49500,51800,49500,181702,9297783400,4946172954000,95856065,STK
80,005940,KR7005940002,NH투자증권,KOSPI,,14930,2,-110,-0.73,14930,15040,14890,262437,3920832755,4889460024070,327492299,STK
81,450080,KR7450080007,에코프로머티,KOSPI,,69300,2,-2600,-3.62,71500,71800,66900,587707,40523627950,4832882762400,69738568,STK
82,032640,KR7032640005,LG유플러스,KOSPI,,10780,2,-40,-0.37,10770,10840,10740,385596,4154690695,4706670471580,436611361,STK
83,271560,KR7271560005,오리온,KOSPI,,119000,2,-400,-0.34,119000,121800,117000,134563,16154547100,4704799708000,39536132,STK
84,034220,KR7034220004,LG디스플레이,KOSPI,,9370,1,140,1.52,9200,9370,9170,695935,6471654900,4685000000000,500000000,STK
85,011790,KR7011790003,SKC,KOSPI,,122000,2,-300,-0.25,122300,123000,120200,163756,19937487700,4619932356000,37868298,STK
86,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,185900,1,10500,5.99,174700,187200,172900,364964,66741199850,4360744044800,23457472,KSQ
87,010620,KR7010620003,HD현대미포,KOSPI,,107100,1,1900,1.81,104400,107200,103100,163480,17201486150,4277804157900,39942149,STK
88,071050,KR7071050009,한국금융지주,KOSPI,,76700,1,100,0.13,76100,77400,76000,55839,4282780200,4274183586400,55725992,STK
89,377300,KR7377300009,카카오페이,KOSPI,,31450,2,-550,-1.72,31650,32100,31250,117263,3695806650,4235280955450,134667121,STK
90,298040,KR7298040007,효성중공업,KOSPI,,454000,2,-9000,-1.94,457000,460000,447500,31619,14297898000,4233344792000,9324548,STK
91,022100,KR7022100002,포스코DX,KOSPI,,27750,1,350,1.28,27950,28350,26650,1814130,50026683075,4218963729750,152034729,STK
92,145020,KR7145020004,휴젤,KOSDAQ GLOBAL,우량기업부,333500,1,3500,1.06,332500,335500,329000,22992,7652329750,4203445005500,12604033,KSQ
93,950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),51500,1,3500,7.29,49500,52300,48500,1067379,54002816450,4198474670000,81523780,KSQ
94,016360,KR7016360000,삼성증권,KOSPI,,46800,1,550,1.19,46150,46950,46050,79676,3717730675,4179240000000,89300000,STK
95,097950,KR7097950000,CJ제일제당,KOSPI,,269500,1,4000,1.51,265000,270000,263000,43293,11550135500,4057103127000,15054186,STK
96,028050,KR7028050003,삼성E&A,KOSPI,,20300,1,50,0.25,20350,20500,20000,638571,12933026100,3978800000000,196000000,STK
97,004020,KR7004020004,현대제철,KOSPI,,28700,2,-600,-2.05,29200,29250,28400,331045,9507842675,3829894029500,133445785,STK
98,011070,KR7011070000,LG이노텍,KOSPI,,161800,1,200,0.12,161600,162500,160400,56966,9211457800,3829337912600,23667107,STK
99,214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,58400,3,0,0.0,57700,59100,57600,118452,6904955950,3825530485600,65505659,KSQ
100,454910,KR7454910001,두산로보틱스,KOSPI,,58500,2,-1700,-2.82,59900,60200,58200,217326,12798289300,3791968830000,64819980,STK
101,006260,KR7006260004,LS,KOSPI,,117600,2,-5700,-4.62,120100,121700,117100,177946,21132864050,3786720000000,32200000,STK
102,000720,KR7000720003,현대건설,KOSPI,,33750,2,-200,-0.59,33550,33950,33300,203898,6868574425,3758257068750,111355765,STK
103,001040,KR7001040005,CJ,KOSPI,,128800,1,2300,1.82,128000,131300,127100,123946,16004872150,3757997342400,29176998,STK
104,141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,100500,1,1700,1.72,99000,102400,98300,325752,32799595650,3679338969000,36610338,KSQ
105,035250,KR7035250000,강원랜드,KOSPI,,16990,3,0,0.0,16940,17020,16940,217723,3696473570,3634849095000,213940500,STK
106,005385,KR7005381009,현대차우,KOSPI,,151600,1,300,0.2,151300,152000,150700,21589,3264573850,3618993380800,23871988,STK
107,307950,KR7307950006,현대오토에버,KOSPI,,131700,1,100,0.08,131200,132700,131200,15193,2002035550,3611738429400,27423982,STK
108,036570,KR7036570000,엔씨소프트,KOSPI,,161000,2,-1700,-1.04,160800,162800,160500,28914,4661538350,3534597542000,21954022,STK
