Date,Open,High,Low,Close,Volume,Change
2022-02-11,10136,10136,10021,10022,42,-0.012221565148827107
2022-02-14,9950,9950,9806,9869,62,-0.015266413889443275
2022-02-15,9915,9915,9706,9740,26,-0.013071233154321571
2022-02-16,9930,9973,9887,9960,118,0.022587268993839782
2022-02-17,10054,10121,9882,10013,28,0.005321285140562182
2022-02-18,9958,10079,9935,10079,20,0.006591431139518544
2022-02-21,10011,10107,9954,10108,38,0.0028772695703938034
2022-02-22,10016,10016,9920,9975,76,-0.013157894736842146
2022-02-23,10097,10117,10011,10089,29,0.011428571428571344
2022-02-24,10069,10069,9830,9879,37,-0.020814748736247446
2022-02-25,10059,10059,9978,10026,29,0.014880048587913697
2022-02-28,10107,10155,10036,10156,29,0.012966287652104613
2022-03-02,10203,10222,10155,10180,233,0.0023631350925561456
2022-03-03,10313,10313,10255,10313,20,0.013064833005894005
2022-03-04,10356,10356,10232,10300,27,-0.0012605449432754323
2022-03-07,10288,10288,10069,10099,28,-0.019514563106796112
2022-03-08,10040,10059,9940,9940,88,-0.015744133082483458
2022-03-10,10121,10131,10083,10132,14,0.019315895372233438
2022-03-11,10203,10217,10141,10218,125,0.008487958941965967
2022-03-14,10270,10270,10088,10118,23,-0.009786651008025005
2022-03-15,10040,10088,10016,10026,16,-0.009092706068392964
2022-03-16,10179,10179,10083,10175,123,0.014861360462796736
2022-03-17,10346,10346,10237,10237,528,0.006093366093366193
2022-03-18,10313,10313,10227,10300,528,0.006154146722672671
2022-03-21,10384,10384,10241,10252,206,-0.004660194174757271
2022-03-22,10308,10346,10303,10348,29,0.009364026531408554
2022-03-23,10466,10466,10346,10414,27,0.0063780440664862326
2022-03-24,10423,10437,10336,10438,20,0.0023045899750335774
2022-03-25,10519,10519,10389,10409,25,-0.0027783100210768685
2022-03-28,10456,10456,10351,10438,26,0.0027860505331924745
2022-03-29,10485,10485,10418,10434,27,-0.00038321517532091676
2022-03-30,10480,10509,10432,10457,29,0.002204331991566111
2022-03-31,10533,10557,10499,10558,37,0.009658601893468566
2022-04-01,10590,10590,10475,10524,33,-0.00322030687630237
2022-04-04,10504,10576,10504,10577,34,0.0050361079437475365
2022-04-05,10552,10585,10542,10587,35,0.0009454476694714664
2022-04-06,10580,10580,10499,10534,53,-0.005006139605176152
2022-04-07,10528,10528,10371,10381,983,-0.014524397190051275
2022-04-08,10413,10418,10341,10419,21,0.0036605336672768107
2022-04-11,10456,10466,10370,10414,45,-0.00047989250407909356
2022-04-12,10418,10418,10285,10352,45,-0.0059535241021702046
